module,java_file,kind,java_name,rust_path
weixin-java-common,me/chanjar/weixin/common/annotation/Required.java,annotation,Required,annotation/required.rs
weixin-java-common,me/chanjar/weixin/common/api/WxConsts.java,class,WxConsts,api/wx_consts.rs
weixin-java-common,me/chanjar/weixin/common/api/WxErrorExceptionHandler.java,interface,WxErrorExceptionHandler,api/wx_error_exception_handler.rs
weixin-java-common,me/chanjar/weixin/common/api/WxMessageDuplicateChecker.java,interface,WxMessageDuplicateChecker,api/wx_message_duplicate_checker.rs
weixin-java-common,me/chanjar/weixin/common/api/WxMessageInMemoryDuplicateChecker.java,class,WxMessageInMemoryDuplicateChecker,api/wx_message_in_memory_duplicate_checker.rs
weixin-java-common,me/chanjar/weixin/common/api/WxMessageInMemoryDuplicateCheckerSingleton.java,class,WxMessageInMemoryDuplicateCheckerSingleton,api/wx_message_in_memory_duplicate_checker_singleton.rs
weixin-java-common,me/chanjar/weixin/common/api/WxMessageInRedisDuplicateChecker.java,class,WxMessageInRedisDuplicateChecker,api/wx_message_in_redis_duplicate_checker.rs
weixin-java-common,me/chanjar/weixin/common/bean/CommonUploadData.java,class,CommonUploadData,bean/common_upload_data.rs
weixin-java-common,me/chanjar/weixin/common/bean/CommonUploadParam.java,class,CommonUploadParam,bean/common_upload_param.rs
weixin-java-common,me/chanjar/weixin/common/bean/ToJson.java,interface,ToJson,bean/to_json.rs
weixin-java-common,me/chanjar/weixin/common/bean/WxAccessToken.java,class,WxAccessToken,bean/wx_access_token.rs
weixin-java-common,me/chanjar/weixin/common/bean/WxAccessTokenEntity.java,class,WxAccessTokenEntity,bean/wx_access_token_entity.rs
weixin-java-common,me/chanjar/weixin/common/bean/WxCardApiSignature.java,class,WxCardApiSignature,bean/wx_card_api_signature.rs
weixin-java-common,me/chanjar/weixin/common/bean/WxJsapiSignature.java,class,WxJsapiSignature,bean/wx_jsapi_signature.rs
weixin-java-common,me/chanjar/weixin/common/bean/WxNetCheckResult.java,class,WxNetCheckResult,bean/wx_net_check_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/WxOAuth2UserInfo.java,class,WxOAuth2UserInfo,bean/wx_o_auth2_user_info.rs
weixin-java-common,me/chanjar/weixin/common/bean/imgproc/WxImgProcAiCropResult.java,class,WxImgProcAiCropResult,bean/imgproc/wx_img_proc_ai_crop_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/imgproc/WxImgProcQrCodeResult.java,class,WxImgProcQrCodeResult,bean/imgproc/wx_img_proc_qr_code_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/imgproc/WxImgProcSuperResolutionResult.java,class,WxImgProcSuperResolutionResult,bean/imgproc/wx_img_proc_super_resolution_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/menu/WxMenu.java,class,WxMenu,bean/menu/wx_menu.rs
weixin-java-common,me/chanjar/weixin/common/bean/menu/WxMenuButton.java,class,WxMenuButton,bean/menu/wx_menu_button.rs
weixin-java-common,me/chanjar/weixin/common/bean/menu/WxMenuRule.java,class,WxMenuRule,bean/menu/wx_menu_rule.rs
weixin-java-common,me/chanjar/weixin/common/bean/oauth2/WxOAuth2AccessToken.java,class,WxOAuth2AccessToken,bean/oauth2/wx_o_auth2_access_token.rs
weixin-java-common,me/chanjar/weixin/common/bean/ocr/WxOcrBankCardResult.java,class,WxOcrBankCardResult,bean/ocr/wx_ocr_bank_card_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/ocr/WxOcrBizLicenseResult.java,class,WxOcrBizLicenseResult,bean/ocr/wx_ocr_biz_license_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/ocr/WxOcrCommResult.java,class,WxOcrCommResult,bean/ocr/wx_ocr_comm_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/ocr/WxOcrDrivingLicenseResult.java,class,WxOcrDrivingLicenseResult,bean/ocr/wx_ocr_driving_license_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/ocr/WxOcrDrivingResult.java,class,WxOcrDrivingResult,bean/ocr/wx_ocr_driving_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/ocr/WxOcrIdCardResult.java,class,WxOcrIdCardResult,bean/ocr/wx_ocr_id_card_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/ocr/WxOcrImgSize.java,class,WxOcrImgSize,bean/ocr/wx_ocr_img_size.rs
weixin-java-common,me/chanjar/weixin/common/bean/ocr/WxOcrPos.java,class,WxOcrPos,bean/ocr/wx_ocr_pos.rs
weixin-java-common,me/chanjar/weixin/common/bean/result/WxMediaUploadResult.java,class,WxMediaUploadResult,bean/result/wx_media_upload_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/result/WxMinishopImageUploadCustomizeResult.java,class,WxMinishopImageUploadCustomizeResult,bean/result/wx_minishop_image_upload_customize_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/result/WxMinishopImageUploadResult.java,class,WxMinishopImageUploadResult,bean/result/wx_minishop_image_upload_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/result/WxMinishopPicFileCustomizeResult.java,class,WxMinishopPicFileCustomizeResult,bean/result/wx_minishop_pic_file_customize_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/result/WxMinishopPicFileResult.java,class,WxMinishopPicFileResult,bean/result/wx_minishop_pic_file_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/subscribemsg/CategoryData.java,class,CategoryData,bean/subscribemsg/category_data.rs
weixin-java-common,me/chanjar/weixin/common/bean/subscribemsg/PubTemplateKeyword.java,class,PubTemplateKeyword,bean/subscribemsg/pub_template_keyword.rs
weixin-java-common,me/chanjar/weixin/common/bean/subscribemsg/PubTemplateTitleListResult.java,class,PubTemplateTitleListResult,bean/subscribemsg/pub_template_title_list_result.rs
weixin-java-common,me/chanjar/weixin/common/bean/subscribemsg/TemplateInfo.java,class,TemplateInfo,bean/subscribemsg/template_info.rs
weixin-java-common,me/chanjar/weixin/common/enums/TicketType.java,enum,TicketType,enums/ticket_type.rs
weixin-java-common,me/chanjar/weixin/common/enums/WxType.java,enum,WxType,enums/wx_type.rs
weixin-java-common,me/chanjar/weixin/common/error/WxChannelErrorMsgEnum.java,enum,WxChannelErrorMsgEnum,error/wx_channel_error_msg_enum.rs
weixin-java-common,me/chanjar/weixin/common/error/WxCpErrorMsgEnum.java,enum,WxCpErrorMsgEnum,error/wx_cp_error_msg_enum.rs
weixin-java-common,me/chanjar/weixin/common/error/WxError.java,class,WxError,error/wx_error.rs
weixin-java-common,me/chanjar/weixin/common/error/WxErrorException.java,class,WxErrorException,error/wx_error_exception.rs
weixin-java-common,me/chanjar/weixin/common/error/WxMaErrorMsgEnum.java,enum,WxMaErrorMsgEnum,error/wx_ma_error_msg_enum.rs
weixin-java-common,me/chanjar/weixin/common/error/WxMpErrorMsgEnum.java,enum,WxMpErrorMsgEnum,error/wx_mp_error_msg_enum.rs
weixin-java-common,me/chanjar/weixin/common/error/WxOpenErrorMsgEnum.java,enum,WxOpenErrorMsgEnum,error/wx_open_error_msg_enum.rs
weixin-java-common,me/chanjar/weixin/common/error/WxRuntimeException.java,class,WxRuntimeException,error/wx_runtime_exception.rs
weixin-java-common,me/chanjar/weixin/common/executor/CommonUploadRequestExecutor.java,class,CommonUploadRequestExecutor,executor/common_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/executor/CommonUploadRequestExecutorApacheImpl.java,class,CommonUploadRequestExecutorApacheImpl,executor/common_upload_request_executor_apache_impl.rs
weixin-java-common,me/chanjar/weixin/common/executor/CommonUploadRequestExecutorHttpComponentsImpl.java,class,CommonUploadRequestExecutorHttpComponentsImpl,executor/common_upload_request_executor_http_components_impl.rs
weixin-java-common,me/chanjar/weixin/common/executor/CommonUploadRequestExecutorJoddHttpImpl.java,class,CommonUploadRequestExecutorJoddHttpImpl,executor/common_upload_request_executor_jodd_http_impl.rs
weixin-java-common,me/chanjar/weixin/common/executor/CommonUploadRequestExecutorOkHttpImpl.java,class,CommonUploadRequestExecutorOkHttpImpl,executor/common_upload_request_executor_ok_http_impl.rs
weixin-java-common,me/chanjar/weixin/common/redis/BaseWxRedisOps.java,class,BaseWxRedisOps,redis/base_wx_redis_ops.rs
weixin-java-common,me/chanjar/weixin/common/redis/JedisWxRedisOps.java,class,JedisWxRedisOps,redis/jedis_wx_redis_ops.rs
weixin-java-common,me/chanjar/weixin/common/redis/RedisTemplateWxRedisOps.java,class,RedisTemplateWxRedisOps,redis/redis_template_wx_redis_ops.rs
weixin-java-common,me/chanjar/weixin/common/redis/RedissonWxRedisOps.java,class,RedissonWxRedisOps,redis/redisson_wx_redis_ops.rs
weixin-java-common,me/chanjar/weixin/common/redis/WxRedisOps.java,interface,WxRedisOps,redis/wx_redis_ops.rs
weixin-java-common,me/chanjar/weixin/common/requestexecuter/ocr/OcrDiscernApacheHttpRequestExecutor.java,class,OcrDiscernApacheHttpRequestExecutor,requestexecuter/ocr/ocr_discern_apache_http_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/requestexecuter/ocr/OcrDiscernHttpComponentsRequestExecutor.java,class,OcrDiscernHttpComponentsRequestExecutor,requestexecuter/ocr/ocr_discern_http_components_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/requestexecuter/ocr/OcrDiscernRequestExecutor.java,class,OcrDiscernRequestExecutor,requestexecuter/ocr/ocr_discern_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/service/WxImgProcService.java,interface,WxImgProcService,service/wx_img_proc_service.rs
weixin-java-common,me/chanjar/weixin/common/service/WxOAuth2Service.java,interface,WxOAuth2Service,service/wx_o_auth2_service.rs
weixin-java-common,me/chanjar/weixin/common/service/WxOAuth2ServiceDecorator.java,class,WxOAuth2ServiceDecorator,service/wx_o_auth2_service_decorator.rs
weixin-java-common,me/chanjar/weixin/common/service/WxOcrService.java,interface,WxOcrService,service/wx_ocr_service.rs
weixin-java-common,me/chanjar/weixin/common/service/WxService.java,interface,WxService,service/wx_service.rs
weixin-java-common,me/chanjar/weixin/common/session/Constants.java,class,Constants,session/constants.rs
weixin-java-common,me/chanjar/weixin/common/session/InternalSession.java,interface,InternalSession,session/internal_session.rs
weixin-java-common,me/chanjar/weixin/common/session/InternalSessionManager.java,interface,InternalSessionManager,session/internal_session_manager.rs
weixin-java-common,me/chanjar/weixin/common/session/StandardSession.java,class,StandardSession,session/standard_session.rs
weixin-java-common,me/chanjar/weixin/common/session/StandardSessionFacade.java,class,StandardSessionFacade,session/standard_session_facade.rs
weixin-java-common,me/chanjar/weixin/common/session/StandardSessionManager.java,class,StandardSessionManager,session/standard_session_manager.rs
weixin-java-common,me/chanjar/weixin/common/session/TooManyActiveSessionsException.java,class,TooManyActiveSessionsException,session/too_many_active_sessions_exception.rs
weixin-java-common,me/chanjar/weixin/common/session/WxSession.java,interface,WxSession,session/wx_session.rs
weixin-java-common,me/chanjar/weixin/common/session/WxSessionManager.java,interface,WxSessionManager,session/wx_session_manager.rs
weixin-java-common,me/chanjar/weixin/common/util/BeanUtils.java,class,BeanUtils,util/bean_utils.rs
weixin-java-common,me/chanjar/weixin/common/util/DataUtils.java,class,DataUtils,util/data_utils.rs
weixin-java-common,me/chanjar/weixin/common/util/LogExceptionHandler.java,class,LogExceptionHandler,util/log_exception_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/RandomUtils.java,class,RandomUtils,util/random_utils.rs
weixin-java-common,me/chanjar/weixin/common/util/SignUtils.java,class,SignUtils,util/sign_utils.rs
weixin-java-common,me/chanjar/weixin/common/util/XmlUtils.java,class,XmlUtils,util/xml_utils.rs
weixin-java-common,me/chanjar/weixin/common/util/crypto/ByteGroup.java,class,ByteGroup,util/crypto/byte_group.rs
weixin-java-common,me/chanjar/weixin/common/util/crypto/PKCS7Encoder.java,class,PKCS7Encoder,util/crypto/pkcs7_encoder.rs
weixin-java-common,me/chanjar/weixin/common/util/crypto/SHA1.java,class,SHA1,util/crypto/sha1.rs
weixin-java-common,me/chanjar/weixin/common/util/crypto/WxCryptUtil.java,class,WxCryptUtil,util/crypto/wx_crypt_util.rs
weixin-java-common,me/chanjar/weixin/common/util/fs/FileUtils.java,class,FileUtils,util/fs/file_utils.rs
weixin-java-common,me/chanjar/weixin/common/util/http/BaseMediaDownloadRequestExecutor.java,class,BaseMediaDownloadRequestExecutor,util/http/base_media_download_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/HttpClientType.java,enum,HttpClientType,util/http/http_client_type.rs
weixin-java-common,me/chanjar/weixin/common/util/http/HttpResponseProxy.java,interface,HttpResponseProxy,util/http/http_response_proxy.rs
weixin-java-common,me/chanjar/weixin/common/util/http/InputStreamData.java,class,InputStreamData,util/http/input_stream_data.rs
weixin-java-common,me/chanjar/weixin/common/util/http/MediaInputStreamUploadRequestExecutor.java,class,MediaInputStreamUploadRequestExecutor,util/http/media_input_stream_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/MediaUploadRequestExecutor.java,class,MediaUploadRequestExecutor,util/http/media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/MinishopUploadRequestCustomizeExecutor.java,class,MinishopUploadRequestCustomizeExecutor,util/http/minishop_upload_request_customize_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/MinishopUploadRequestExecutor.java,class,MinishopUploadRequestExecutor,util/http/minishop_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/RequestExecutor.java,interface,RequestExecutor,util/http/request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/RequestHttp.java,interface,RequestHttp,util/http/request_http.rs
weixin-java-common,me/chanjar/weixin/common/util/http/ResponseHandler.java,interface,ResponseHandler,util/http/response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/SimpleGetRequestExecutor.java,class,SimpleGetRequestExecutor,util/http/simple_get_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/SimplePostRequestExecutor.java,class,SimplePostRequestExecutor,util/http/simple_post_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/URIUtil.java,class,URIUtil,util/http/uri_util.rs
weixin-java-common,me/chanjar/weixin/common/util/http/WxDnsResolver.java,class,WxDnsResolver,util/http/wx_dns_resolver.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheBasicResponseHandler.java,class,ApacheBasicResponseHandler,http/apache/apache_basic_response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheHttpClientBuilder.java,interface,ApacheHttpClientBuilder,http/apache/apache_http_client_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheHttpDnsClientBuilder.java,class,ApacheHttpDnsClientBuilder,http/apache/apache_http_dns_client_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheHttpResponseProxy.java,class,ApacheHttpResponseProxy,http/apache/apache_http_response_proxy.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheMediaDownloadRequestExecutor.java,class,ApacheMediaDownloadRequestExecutor,http/apache/apache_media_download_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheMediaInputStreamUploadRequestExecutor.java,class,ApacheMediaInputStreamUploadRequestExecutor,http/apache/apache_media_input_stream_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheMediaUploadRequestExecutor.java,class,ApacheMediaUploadRequestExecutor,http/apache/apache_media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheMinishopMediaUploadRequestCustomizeExecutor.java,class,ApacheMinishopMediaUploadRequestCustomizeExecutor,http/apache/apache_minishop_media_upload_request_customize_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheMinishopMediaUploadRequestExecutor.java,class,ApacheMinishopMediaUploadRequestExecutor,http/apache/apache_minishop_media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheSimpleGetRequestExecutor.java,class,ApacheSimpleGetRequestExecutor,http/apache/apache_simple_get_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ApacheSimplePostRequestExecutor.java,class,ApacheSimplePostRequestExecutor,http/apache/apache_simple_post_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/ByteArrayResponseHandler.java,class,ByteArrayResponseHandler,http/apache/byte_array_response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/DefaultApacheHttpClientBuilder.java,class,DefaultApacheHttpClientBuilder,http/apache/default_apache_http_client_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/InputStreamResponseHandler.java,class,InputStreamResponseHandler,http/apache/input_stream_response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/apache/Utf8ResponseHandler.java,class,Utf8ResponseHandler,http/apache/utf8_response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/BasicResponseHandler.java,class,BasicResponseHandler,http/hc/basic_response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/ByteArrayResponseHandler.java,class,ByteArrayResponseHandler,http/hc/byte_array_response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/DefaultHttpComponentsClientBuilder.java,class,DefaultHttpComponentsClientBuilder,http/hc/default_http_components_client_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsClientBuilder.java,interface,HttpComponentsClientBuilder,http/hc/http_components_client_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsMediaDownloadRequestExecutor.java,class,HttpComponentsMediaDownloadRequestExecutor,http/hc/http_components_media_download_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsMediaInputStreamUploadRequestExecutor.java,class,HttpComponentsMediaInputStreamUploadRequestExecutor,http/hc/http_components_media_input_stream_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsMediaUploadRequestExecutor.java,class,HttpComponentsMediaUploadRequestExecutor,http/hc/http_components_media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsMinishopMediaUploadRequestCustomizeExecutor.java,class,HttpComponentsMinishopMediaUploadRequestCustomizeExecutor,http/hc/http_components_minishop_media_upload_request_customize_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsMinishopMediaUploadRequestExecutor.java,class,HttpComponentsMinishopMediaUploadRequestExecutor,http/hc/http_components_minishop_media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsResponseProxy.java,class,HttpComponentsResponseProxy,http/hc/http_components_response_proxy.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsSimpleGetRequestExecutor.java,class,HttpComponentsSimpleGetRequestExecutor,http/hc/http_components_simple_get_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/HttpComponentsSimplePostRequestExecutor.java,class,HttpComponentsSimplePostRequestExecutor,http/hc/http_components_simple_post_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/InputStreamResponseHandler.java,class,InputStreamResponseHandler,http/hc/input_stream_response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/NoopRetryStrategy.java,class,NoopRetryStrategy,http/hc/noop_retry_strategy.rs
weixin-java-common,me/chanjar/weixin/common/util/http/hc/Utf8ResponseHandler.java,class,Utf8ResponseHandler,http/hc/utf8_response_handler.rs
weixin-java-common,me/chanjar/weixin/common/util/http/jodd/JoddHttpMediaDownloadRequestExecutor.java,class,JoddHttpMediaDownloadRequestExecutor,http/jodd/jodd_http_media_download_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/jodd/JoddHttpMediaInputStreamUploadRequestExecutor.java,class,JoddHttpMediaInputStreamUploadRequestExecutor,http/jodd/jodd_http_media_input_stream_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/jodd/JoddHttpMediaUploadRequestExecutor.java,class,JoddHttpMediaUploadRequestExecutor,http/jodd/jodd_http_media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/jodd/JoddHttpMinishopMediaUploadRequestCustomizeExecutor.java,class,JoddHttpMinishopMediaUploadRequestCustomizeExecutor,http/jodd/jodd_http_minishop_media_upload_request_customize_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/jodd/JoddHttpMinishopMediaUploadRequestExecutor.java,class,JoddHttpMinishopMediaUploadRequestExecutor,http/jodd/jodd_http_minishop_media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/jodd/JoddHttpResponseProxy.java,class,JoddHttpResponseProxy,http/jodd/jodd_http_response_proxy.rs
weixin-java-common,me/chanjar/weixin/common/util/http/jodd/JoddHttpSimpleGetRequestExecutor.java,class,JoddHttpSimpleGetRequestExecutor,http/jodd/jodd_http_simple_get_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/jodd/JoddHttpSimplePostRequestExecutor.java,class,JoddHttpSimplePostRequestExecutor,http/jodd/jodd_http_simple_post_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/DefaultOkHttpClientBuilder.java,class,DefaultOkHttpClientBuilder,http/okhttp/default_ok_http_client_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpClientBuilder.java,interface,OkHttpClientBuilder,http/okhttp/ok_http_client_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpDnsClientBuilder.java,class,OkHttpDnsClientBuilder,http/okhttp/ok_http_dns_client_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpMediaDownloadRequestExecutor.java,class,OkHttpMediaDownloadRequestExecutor,http/okhttp/ok_http_media_download_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpMediaInputStreamUploadRequestExecutor.java,class,OkHttpMediaInputStreamUploadRequestExecutor,http/okhttp/ok_http_media_input_stream_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpMediaUploadRequestExecutor.java,class,OkHttpMediaUploadRequestExecutor,http/okhttp/ok_http_media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpMinishopMediaUploadRequestCustomizeExecutor.java,class,OkHttpMinishopMediaUploadRequestCustomizeExecutor,http/okhttp/ok_http_minishop_media_upload_request_customize_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpMinishopMediaUploadRequestExecutor.java,class,OkHttpMinishopMediaUploadRequestExecutor,http/okhttp/ok_http_minishop_media_upload_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpProxyInfo.java,class,OkHttpProxyInfo,http/okhttp/ok_http_proxy_info.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpResponseProxy.java,class,OkHttpResponseProxy,http/okhttp/ok_http_response_proxy.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpSimpleGetRequestExecutor.java,class,OkHttpSimpleGetRequestExecutor,http/okhttp/ok_http_simple_get_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/http/okhttp/OkHttpSimplePostRequestExecutor.java,class,OkHttpSimplePostRequestExecutor,http/okhttp/ok_http_simple_post_request_executor.rs
weixin-java-common,me/chanjar/weixin/common/util/json/GsonHelper.java,class,GsonHelper,util/json/gson_helper.rs
weixin-java-common,me/chanjar/weixin/common/util/json/GsonParser.java,class,GsonParser,util/json/gson_parser.rs
weixin-java-common,me/chanjar/weixin/common/util/json/WxAccessTokenAdapter.java,class,WxAccessTokenAdapter,util/json/wx_access_token_adapter.rs
weixin-java-common,me/chanjar/weixin/common/util/json/WxBooleanTypeAdapter.java,class,WxBooleanTypeAdapter,util/json/wx_boolean_type_adapter.rs
weixin-java-common,me/chanjar/weixin/common/util/json/WxDateTypeAdapter.java,class,WxDateTypeAdapter,util/json/wx_date_type_adapter.rs
weixin-java-common,me/chanjar/weixin/common/util/json/WxErrorAdapter.java,class,WxErrorAdapter,util/json/wx_error_adapter.rs
weixin-java-common,me/chanjar/weixin/common/util/json/WxGsonBuilder.java,class,WxGsonBuilder,util/json/wx_gson_builder.rs
weixin-java-common,me/chanjar/weixin/common/util/json/WxMediaUploadResultAdapter.java,class,WxMediaUploadResultAdapter,util/json/wx_media_upload_result_adapter.rs
weixin-java-common,me/chanjar/weixin/common/util/json/WxMenuGsonAdapter.java,class,WxMenuGsonAdapter,util/json/wx_menu_gson_adapter.rs
weixin-java-common,me/chanjar/weixin/common/util/json/WxNetCheckResultGsonAdapter.java,class,WxNetCheckResultGsonAdapter,util/json/wx_net_check_result_gson_adapter.rs
weixin-java-common,me/chanjar/weixin/common/util/locks/JedisDistributedLock.java,class,JedisDistributedLock,util/locks/jedis_distributed_lock.rs
weixin-java-common,me/chanjar/weixin/common/util/locks/RedisTemplateSimpleDistributedLock.java,class,RedisTemplateSimpleDistributedLock,util/locks/redis_template_simple_distributed_lock.rs
weixin-java-common,me/chanjar/weixin/common/util/res/StringManager.java,class,StringManager,util/res/string_manager.rs
weixin-java-common,me/chanjar/weixin/common/util/xml/IntegerArrayConverter.java,class,IntegerArrayConverter,util/xml/integer_array_converter.rs
weixin-java-common,me/chanjar/weixin/common/util/xml/LongArrayConverter.java,class,LongArrayConverter,util/xml/long_array_converter.rs
weixin-java-common,me/chanjar/weixin/common/util/xml/StringArrayConverter.java,class,StringArrayConverter,util/xml/string_array_converter.rs
weixin-java-common,me/chanjar/weixin/common/util/xml/XStreamCDataConverter.java,class,XStreamCDataConverter,util/xml/x_stream_c_data_converter.rs
weixin-java-common,me/chanjar/weixin/common/util/xml/XStreamCDataListConverter.java,class,XStreamCDataListConverter,util/xml/x_stream_c_data_list_converter.rs
weixin-java-common,me/chanjar/weixin/common/util/xml/XStreamInitializer.java,class,XStreamInitializer,util/xml/x_stream_initializer.rs
weixin-java-common,me/chanjar/weixin/common/util/xml/XStreamMediaIdConverter.java,class,XStreamMediaIdConverter,util/xml/x_stream_media_id_converter.rs
weixin-java-common,me/chanjar/weixin/common/util/xml/XStreamReplaceNameConverter.java,class,XStreamReplaceNameConverter,util/xml/x_stream_replace_name_converter.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpAiOpenService.java,interface,WxMpAiOpenService,api/wx_mp_ai_open_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpCardService.java,interface,WxMpCardService,api/wx_mp_card_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpCommentService.java,interface,WxMpCommentService,api/wx_mp_comment_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpDataCubeService.java,interface,WxMpDataCubeService,api/wx_mp_data_cube_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpDeviceService.java,interface,WxMpDeviceService,api/wx_mp_device_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpDraftService.java,interface,WxMpDraftService,api/wx_mp_draft_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpFreePublishService.java,interface,WxMpFreePublishService,api/wx_mp_free_publish_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpGuideBuyerService.java,interface,WxMpGuideBuyerService,api/wx_mp_guide_buyer_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpGuideMassedJobService.java,interface,WxMpGuideMassedJobService,api/wx_mp_guide_massed_job_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpGuideMaterialService.java,interface,WxMpGuideMaterialService,api/wx_mp_guide_material_service.rs
weixin-java-mp,me/chanjar/weixin/mp/api/WxMpGuideService.java,interface,WxMpGuideService,api/wx_mp_guide_service.rs
